fid,name,name_en,name_he,name_cn,level1,level2,level3,level4,level5,level6,level7,level8,level9
17588,silver_pomfret,white pomfret,,鲳鱼,,,,,silver_pomfret,,,,
17614,smoked_fish,smoked fish,,熏鱼,,,,,smoked_fish,,,,
17583,sole,sole,,龙利鱼,,,,,sole,,,,
357,sweet_and_sour_fish,sweet and sour fish,דג חמוץ מתוק,糖醋鱼,,,,,sweet_and_sour_fish,,,,
17589,tilapia,tilapia,,罗非鱼,,,,,tilapia,,,,
17593,chinese_food_lobster,chinese food lobster,,龙虾,,,,chinese_food_lobster,,,,,
17056,chinese_food_scallop,chinese food scallop,,扇贝类,,,,chinese_food_scallop,,,,,
1632,steamed_scallops_with_vermicelli,steamed scallops with vermicelli,ורמיסלי עם סקאלופ מאודה,粉丝蒸扇贝,,,,,steamed_scallops_with_vermicelli,,,,
17058,chinese_food_shrimp,chinese food shrimp,,虾类,,,,chinese_food_shrimp,,,,,
17596,fresh_shrimps,fresh shrimps,,鲜虾类,,,,,fresh_shrimps,,,,
1003,sauteed_shrimps_with_celery,sauteed shrimps with celery,שרימפס מוקפץ עם סלרי,鲜虾炒西芹,,,,,,sauteed_shrimps_with_celery,,,
17597,lake_shrimps,lake shrimps,,河虾类,,,,,lake_shrimps,,,,
17595,peeled_shrimps,peeled shrimps,,虾仁类,,,,,peeled_shrimps,,,,
1874,fried_leeks_with_shrimp,fried leeks with shrimp,כרישה מטוגנת עם שרימפס,虾仁炒韭菜,,,,,,fried_leeks_with_shrimp,,,
17608,penaeidae,penaeidae,,对虾类,,,,,penaeidae,,,,
17610,pleoticus_muelleri,pleoticus muelleri,,红虾,,,,,pleoticus_muelleri,,,,
17594,prawn,prawn,,大虾类,,,,,prawn,,,,
17145,baked_prawns_with_soy_sauce,baked prawns with soy sauce,,酱油大虾,,,,,,baked_prawns_with_soy_sauce,,,
17609,roast_shrimps,roast shrimps,,烤虾,,,,,roast_shrimps,,,,
1000,salt_pepper_fried_shrimp_with_shell,salt pepper fried shrimp with shell,שרימפס מטוגן עם צדפות,椒盐虾,,,,,salt_pepper_fried_shrimp_with_shell,,,,
17060,chinese_food_squid,chinese food squid,,乌贼,,,,chinese_food_squid,,,,,
977,sauteed_squid_tentacles,sauteed squid tentacles,קלמרי מוקפץ,炒鱿鱼丝,,,,,sauteed_squid_tentacles,,,,
978,sizzling_squid,sizzling squid,,铁板鱿鱼,,,,,sizzling_squid,,,,
17446,chinese_octopus,chinese octopus,,章鱼,,,,chinese_octopus,,,,,
17466,chinese_oyster,chinese oyster,,生蚝,,,,chinese_oyster,,,,,
17055,crawfish,crawfish,,小龙虾,,,,crawfish,,,,,
990,hot_and_spicy_crayfish,hot and spicy crayfish,סרטן מטובל,麻辣小龙虾,,,,,hot_and_spicy_crayfish,,,,
17444,cuttlefish,cuttlefish,,墨鱼,,,,cuttlefish,,,,,
17443,eel,eel,,鳗鱼,,,,eel,,,,,
17448,jellyfish,jellyfish,,海蜇,,,,jellyfish,,,,,
3616,jiweixia,,,基围虾,,,,jiweixia,,,,,
17598,mantis_shrimp,mantis shrimp,,皮皮虾,,,,mantis_shrimp,,,,,
17441,pond_loach,pond loach,,泥鳅,,,,pond_loach,,,,,
328,sea_cucumber,sea cucumber,מלפפון ים,海参,,,,sea_cucumber,,,,,
984,braised_sea_cucumber_with_scallion,braised sea cucumber with scallion,מלפפון ים צלוי,葱烧海参,,,,,braised_sea_cucumber_with_scallion,,,,
17059,viviparidae,snail,,田螺,,,,viviparidae,,,,,
997,fried_river_snail,fried river snail,חלזונות מטוגנים,炒田螺,,,,,fried_river_snail,,,,
17092,chinese_seasonings,chinese seasongings,,中式调味料,,,chinese_seasonings,,,,,,
17130,chinese_cooking_wine,chinese cooking wine,,料酒,,,,chinese_cooking_wine,,,,,
17138,huadiao,huadiao,,花雕,,,,,huadiao,,,,
4434,liaojiu,liaojiu,,料酒,,,,,liaojiu,,,,
4232,normal_yellow_wine,normal yellow wine,,黄酒,,,,,normal_yellow_wine,,,,
17132,chinese_oil,chinese oil,,中式油,,,,chinese_oil,,,,,
4316,chinese_sesame_oil,chinese sesame oil,,芝麻油,,,,,chinese_sesame_oil,,,,
6860,szechuan_chili_oil,szechuan chili oil,,四川红油,,,,,szechuan_chili_oil,,,,
17129,chinese_paste,chinese paste,,中式酱料,,,,chinese_paste,,,,,
6657,char_siu_sauce,char siu sauce,,叉烧酱,,,,,char_siu_sauce,,,,
4401,hoisin_sauce,hoisin sauce,,海鲜酱,,,,,hoisin_sauce,,,,
4420,ribs_sauce,ribs sauce,,排骨酱,,,,,ribs_sauce,,,,
4383,sesame_paste,sesame paste,,芝麻酱,,,,,sesame_paste,,,,
4412,sha_cha_sauce,sha cha sauce,,沙茶酱,,,,,sha_cha_sauce,,,,
4380,sweet_bean_paste,sweet bean paste,,甜面酱,,,,,sweet_bean_paste,,,,
17128,chinese_sauce,chinese sauce,,中式调料,,,,chinese_sauce,,,,,
17134,chinese_soy_sauce,chinese soy sauce,,中式酱油,,,,,chinese_soy_sauce,,,,
17136,dark_soy_sauce,dark soy sauce,,老抽,,,,,,dark_soy_sauce,,,
17135,light_soy_sauce,light soy sauce,,生抽,,,,,,light_soy_sauce,,,
4371,doubanjiang,broad bean paste,,豆瓣酱,,,,,doubanjiang,,,,
4708,fermented_black_beans,fermented black beans,,豆豉vv,,,,,fermented_black_beans,,,,
17233,granulated_chicken_bouillon,granulated chicken bouillon,,鸡精,,,,,granulated_chicken_bouillon,,,,
17137,hunan_chopped_chili,hunan chopped chili,,湖南剁椒,,,,,hunan_chopped_chili,,,,
4761,laoganma,the godmother,,老干妈,,,,,laoganma,,,,
4359,oyster_sauce,oyster sauce,,蚝油jiang,,,,,oyster_sauce,,,,
17580,chinese_starch,chinese starch,,淀粉类,,,,chinese_starch,,,,,
17621,chinese_sugar,chinese sugar,,糖类,,,,chinese_sugar,,,,,
17131,chinese_vinegars,chinese vinegars,,中式醋,,,,chinese_vinegars,,,,,
17142,black_vinegar,black vinegar,,香醋,,,,,black_vinegar,,,,
17141,pure_sticky_rice_vinegar,pure sticky rice vinegar,,糯米醋,,,,,pure_sticky_rice_vinegar,,,,
17140,white_vinegar,white vinegar,,白醋,,,,,white_vinegar,,,,
17624,dipping_sauces,dipping sauces,,蘸酱,,,,dipping_sauces,,,,,
17327,chinese_snack,chinese snack,,零食,,,chinese_snack,,,,,,
17434,chinese_biscuit,chinese biscuit,,饼干,,,,chinese_biscuit,,,,,
17411,chinese_chips,chinese chips,,薯片,,,,chinese_chips,,,,,
17639,potato__chips,potato chips,,薯片,,,,,potato__chips,,,,
3720,shrimp_chips,shrimp chips,,虾片,,,,,shrimp_chips,,,,
17387,chinese_ice_cream,chinese ice icream,,冰激淋,,,,chinese_ice_cream,,,,,
17410,chinese_pudding,chinese pudding,,布丁,,,,chinese_pudding,,,,,
17093,chinese_sweets,chinese sweets,,糖,,,,chinese_sweets,,,,,
3893,qq_gummy,qq gummy,,QQ软糖,,,,,qq_gummy,,,,
17120,white_rabbit_creamy_candy,white rabbit creamy candy,,大白兔奶糖,,,,,white_rabbit_creamy_candy,,,,
3275,dried_pork_slice,dried pork slice,,猪肉脯,,,,dried_pork_slice,,,,,
3896,gelatin_dessert,gelatin dessert,,果冻,,,,gelatin_dessert,,,,,
17475,hawthorn,hawthorn,,山楂,,,,hawthorn,,,,,
17330,instant_dry_noodles,instant dry noodles,,干脆面,,,,instant_dry_noodles,,,,,
17329,latiao,latiao,,辣条,,,,latiao,,,,,
17333,lonely_god,lonely god,,浪味仙,,,,lonely_god,,,,,
17416,nut,nut,,坚果,,,,nut,,,,,
17414,peanut,peanut,,花生,,,,,peanut,,,,
17539,puff,puff,,泡芙,,,,puff,,,,,
17331,rou_song_bing,rou song bing,,肉松饼,,,,rou_song_bing,,,,,
7065,rousong,rousong,,肉松,,,,rousong,,,,,
17332,sauteed_sweet_corn,sautéed sweet corn,,黄金玉米豆,,,,sauteed_sweet_corn,,,,,
5440,sea_sedge,sea sedge,,海苔,,,,sea_sedge,,,,,
17328,shredded_squid,shredded squid,,鱿鱼丝,,,,shredded_squid,,,,,
11714,want_want_little_small_bun,want want little small bun,,旺仔小馒头,,,,want_want_little_small_bun,,,,,
408,chinese_soup,chinese soup,מרק סיני,中式汤,,,chinese_soup,,,,,,
17369,chinese_beef_soup,chinese beef soup,,牛肉汤,,,,chinese_beef_soup,,,,,
17365,chinese_chicken_soup,chinese chicken soup,,鸡汤,,,,chinese_chicken_soup,,,,,
17488,qi_guo_ji,qi guo ji,,汽锅鸡,,,,,qi_guo_ji,,,,
1220,silkie_chicken_soup,silkie chicken soup,מרק עוף שחור,乌鸡汤,,,,,silkie_chicken_soup,,,,
17379,chinese_duck_soup,chinese duck soup,,鸭汤,,,,chinese_duck_soup,,,,,
17366,chinese_egg_soup,chinese egg soup,,蛋花汤,,,,chinese_egg_soup,,,,,
1221,egg_seaweed_soup,egg seaweed soup,מרק אצות וביצה,紫菜蛋花汤,,,,,egg_seaweed_soup,,,,
17181,tomato_and_egg_soup,tomato and egg soup,,西红柿蛋汤,,,,,tomato_and_egg_soup,,,,
17376,chinese_health_soup,chinese health soup,,养生汤,,,,chinese_health_soup,,,,,
1217,tremella_and_jujube_soup,tremella and jujube soup,,银耳红枣汤,,,,,tremella_and_jujube_soup,,,,
17378,chinese_lamb_soup,chinese lamb soup,,羊肉汤,,,,chinese_lamb_soup,,,,,
17380,chinese_meatball_soup,chinese meatball soup,,丸子汤,,,,chinese_meatball_soup,,,,,
1904,chinese_pork_ribs_soup,chinese pork ribs soup,,排骨汤,,,,chinese_pork_ribs_soup,,,,,
1214,bak_kut_teh,bak kut teh,,肉骨茶,,,,,bak_kut_teh,,,,
11076,songfarougucha,,,松发肉骨茶,,,,,,songfarougucha,,,
17187,mushroom_and_pork_ribs_soup,mushroom and pork ribs soup,,香菇炖排骨汤,,,,,mushroom_and_pork_ribs_soup,,,,
1219,pork_ribs_soup_with_lotus_root,pork ribs soup with lotus root,מרק צלעות חזיר ושורשי לוטוס,排骨莲藕汤,,,,,pork_ribs_soup_with_lotus_root,,,,
1216,pork_ribs_soup_with_white_gourd,pork ribs soup with white gourd,מרק צלעות חזיר ודלעת לבנה,排骨冬瓜汤,,,,,pork_ribs_soup_with_white_gourd,,,,
17161,pork_spareribs_and_carrot_soup,pork spareribs and carrot soup,,排骨胡萝卜汤,,,,,pork_spareribs_and_carrot_soup,,,,
17492,chinese_pork_soup,chinese pork soup,,肉汤,,,,chinese_pork_soup,,,,,
17377,chinese_pig_leg_soup,chinese pig leg soup,,猪蹄汤,,,,,chinese_pig_leg_soup,,,,
17368,chinese_seafood_soup,chinese seafood soup,,海鲜汤,,,,chinese_seafood_soup,,,,,
17384,crucian_carp_soup,crucian carp soup,,鲫鱼汤,,,,,crucian_carp_soup,,,,
1218,crucian_carp_and_tofu_soup,crucian carp and tofu soup,מרק דג וטופו,鲫鱼豆腐汤,,,,,,crucian_carp_and_tofu_soup,,,
17367,chinese_vegetarian_soup,chinese vegetarian soup,,素菜汤,,,,chinese_vegetarian_soup,,,,,
1215,winter_melon_soup,winter melon soup,מרק מלון חורפי,冬瓜汤,,,,,winter_melon_soup,,,,
1211,hot_and_sour_soup,hot and sour soup,מרק חריף חמוץ,酸辣汤,,,,hot_and_sour_soup,,,,,
1601,hot_and_sour_beef_soup,hot and sour beef soup,מרק בשר חמוץ,酸辣牛肉汤,,,,,hot_and_sour_beef_soup,,,,
17101,paomo,paomo,,泡馍,,,,paomo,,,,,
2002,beef_paomo,beef paomo,,牛肉泡馍,,,,,beef_paomo,,,,
1222,lamb_paomo,lamb paomo,,羊肉泡馍,,,,,lamb_paomo,,,,
17493,stock,stock,,高汤,,,,stock,,,,,
17454,thick_soup,thick soup,,浓汤,,,,thick_soup,,,,,
17622,white_fungus_soup,white fungus soup,,银耳羹,,,,,white_fungus_soup,,,,
17191,chinese_staple_food,chinese staple food,,主食,,,chinese_staple_food,,,,,,
1320,baozi,steamed bun stuffed,באן ממולא,包子类,,,,baozi,,,,,
1618,ball_shaped_bun_with_pork,ball shaped bun with pork,באן עגול עם חזיר,猪肉包,,,,,ball_shaped_bun_with_pork,,,,
2015,cha_siu_bao,cha siu bao,,叉烧包,,,,,cha_siu_bao,,,,
2009,dou_sha_bao,dou sha bao,,豆沙包,,,,,dou_sha_bao,,,,
3842,pineapple_bun,pineapple bun,,菠萝包,,,,,pineapple_bun,,,,
2010,shoubao,longevity peach,,寿包,,,,,shoubao,,,,
1616,xiaolongbao,xiao long bao,,小笼包,,,,,xiaolongbao,,,,
17436,bento,bento,,便当,,,,bento,,,,,
17399,chinese_bread,chinese bread,,面包,,,,chinese_bread,,,,,
17568,bread_roll,bread roll,,面包卷,,,,,bread_roll,,,,
17569,tiny_bread,tiny bread,,小面包,,,,,tiny_bread,,,,
1619,chinese_hamburger,rou jia mo,המבורגר סיני,肉夹馍,,,,chinese_hamburger,,,,,
17619,chinese_ingredients_flour,chinese ingredients flour,,面粉类,,,,chinese_ingredients_flour,,,,,
17085,chinese_noodles,chinese noodles,,中式面类,,,,chinese_noodles,,,,,
17535,braised_noodles,braised noodles,,焖面,,,,,braised_noodles,,,,
17397,cellophane_noodles,cellophane noodles,,粉丝,,,,,cellophane_noodles,,,,
1631,ants_climbing_a_tree,ants climbing a tree,ורמיסלי מוקפץ עם בשר לבן קצוץ,蚂蚁上树,,,,,,ants_climbing_a_tree,,,
1353,hot_and_sour_fern_root_noodles,hot and sour fern root noodles,,酸辣厥根粉丝,,,,,,hot_and_sour_fern_root_noodles,,,
1357,hot_and_sour_vermicelli,hot and sour vermicelli,אטריות אורז חמות מתוק,酸辣粉,,,,,,hot_and_sour_vermicelli,,,
17435,chinese_cold_noodles,chinese cold noodles,,冷面,,,,,chinese_cold_noodles,,,,
17510,chinese_fried_noodles,chinese fried noodles,,炒面,,,,,chinese_fried_noodles,,,,
17393,chinese_instant_noodles,chinese instant noodles,,方便粉丝,,,,,chinese_instant_noodles,,,,
17563,chinese_mian,chinese mian,,中式面,,,,,chinese_mian,,,,
17392,chinese_noodle_soup,chinese noodle soup,,汤面,,,,,chinese_noodle_soup,,,,
17195,chicken_noodle_soup,chicken noodle soup,,鸡汤面,,,,,,chicken_noodle_soup,,,
17126,dan_dan_noodles,dan dan noodles,,担担面,,,,,dan_dan_noodles,,,,
17417,gua_mian,gua mian,,挂面,,,,,gua_mian,,,,
17530,handmade_noodles,handmade noodles,,手擀面,,,,,handmade_noodles,,,,
1248,lanzhou_hand_pulled_noodles,lanzhou hand pulled noodles,,兰州拉面,,,,,lanzhou_hand_pulled_noodles,,,,
17395,liang_mian,liang mian,,凉面,,,,,liang_mian,,,,
3990,liangfen,,,凉粉,,,,,liangfen,,,,
17193,shang_xin_liang_fen,shang xin liang fen,,伤心凉粉,,,,,,shang_xin_liang_fen,,,
1356,liangpi,liangpi,אטריות אורז קרות,凉皮,,,,,liangpi,,,,
1606,luosifen,luosifen,,螺狮粉类,,,,,luosifen,,,,
17559,noodles_with_eggs,noodles with eggs,,鸡蛋面,,,,,noodles_with_eggs,,,,
1899,tomato_egg_noodle,tomato egg noodle,אטריות ביצים עם עגבניה,番茄鸡蛋面,,,,,,tomato_egg_noodle,,,
17562,noodles_with_meat,noodles with meat,,肉类面,,,,,noodles_with_meat,,,,
17534,beef_noodles,beef noodles,,牛肉面,,,,,,beef_noodles,,,
17202,lanzhou_beef_noodle_soup,lanzhou beef noodle soup,,兰州牛肉面,,,,,,,lanzhou_beef_noodle_soup,,
1234,stewed_beef_noodles_with_brown_sauce,stewed beef noodles with brown sauce,מרק בקר ברוטב חום,红烧牛肉面,,,,,,,stewed_beef_noodles_with_brown_sauce,,
17536,minced_meat_noodles,minced meat noodles,,臊子面,,,,,,minced_meat_noodles,,,
17560,noodles_with_gravy,noodles with gravy,,卤面,,,,,,noodles_with_gravy,,,
1354,qishan_minced_meat_noodles,qishan minced meat noodles,,岐山臊子面,,,,,,qishan_minced_meat_noodles,,,
1355,reganmian,hot and dry noodles,,热干面,,,,,,reganmian,,,
1607,wonton_noodles,wonton noodles,מרק וונטון עם נודלס,馄饨面,,,,,,wonton_noodles,,,
1352,zha_jiang_mian,zha jiang mian,אטריות בייז'ין ברוטב מטוגן,炸酱面,,,,,,zha_jiang_mian,,,
17531,oil_spill_noodle,oil spill noodle,,油泼面,,,,,oil_spill_noodle,,,,
17208,biangbiang_noodles,biangbiang noodles,,biang biang 面,,,,,,biangbiang_noodles,,,
17511,potato_noodles,potato noodles,,土豆粉,,,,,potato_noodles,,,,
12316,rice_noodles,rice noodles,אטריות אורז,米粉类,,,,,rice_noodles,,,,
5996,hefen,hefen,,河粉,,,,,,hefen,,,
5597,mixian,mixian,,米线,,,,,,mixian,,,
17245,special_herbal_rice_noodles,special herbal rice noodles,,鱼腥草拌米线,,,,,,,special_herbal_rice_noodles,,
1241,rice_vermicelli,rice vermicelli,,米粉,,,,,,rice_vermicelli,,,
9801,stir_fried_rice_noodles,sir fried rice noodles,,炒米粉,,,,,,,stir_fried_rice_noodles,,
17204,scallion_oil_noodles,scallion oil noodles,,葱油面,,,,,scallion_oil_noodles,,,,
17558,seafood_noodles,seafood noodles,,海鲜面,,,,,seafood_noodles,,,,
17394,stirred_noodles,stirred noodles,,拌粉,,,,,stirred_noodles,,,,
17533,udon,udon,,乌冬面,,,,,udon,,,,
17564,vegetarian_noodles,vegetarian noodls,,素面,,,,,vegetarian_noodles,,,,
10743,yang_chun_mian,yang chun mian,,阳春面,,,,,,yang_chun_mian,,,
17086,chinese_porridge,chinese porridge,,粥,,,,chinese_porridge,,,,,
17205,chinese_chicken_congee,chinese chicken congee,,鸡肉粥,,,,,chinese_chicken_congee,,,,
17375,chinese_health_porridge,chinese health porridge,,养生粥,,,,,chinese_health_porridge,,,,
17374,chinese_coarse_cereals_porridge,chinese coarse cereals porridge,,杂粮粥,,,,,,chinese_coarse_cereals_porridge,,,
17184,millet_and_green_beans_porridge,millet and green beans porridge,,小米绿豆粥,,,,,,millet_and_green_beans_porridge,,,
17179,red_beans_with_coix_seed_congee,red beans with coix seed congee,,红豆薏米粥,,,,,,red_beans_with_coix_seed_congee,,,
17370,chinese_pork_porridge,chinese pork porridge,,猪肉粥,,,,,chinese_pork_porridge,,,,
1312,congee_with_minced_pork_and_preserved_egg,congee with minced pork and preserved egg,דייסת קונג'י עם בשר לבן קצוץ וביצה משומרת,皮蛋瘦肉粥,,,,,,congee_with_minced_pork_and_preserved_egg,,,
17373,chinese_seafood_porridge,chinese seafood porridge,,海鲜粥,,,,,chinese_seafood_porridge,,,,
17371,chinese_vegetarian_porridge,chinese vegetarian porridge,,素类粥,,,,,chinese_vegetarian_porridge,,,,
17192,chinese_rice,chinese rice,,中式米,,,,chinese_rice,,,,,
17419,chinese_mi,chinese rice,,米类,,,,,chinese_mi,,,,
17543,glutinous_rice,glutinous rice,,糯米,,,,,,glutinous_rice,,,
17090,chinese_rice_dishes,chinese fried rice,,中式炒饭类,,,,,chinese_rice_dishes,,,,
17317,bamboo_rice,bamboo rice,,竹筒饭,,,,,,bamboo_rice,,,
17556,bao_zi_fan,bao zi fan,,煲仔饭,,,,,,bao_zi_fan,,,
17063,chinese_meat_and_rice_dishes,chinese meat and rice dishes,,中式肉类米饭,,,,,,chinese_meat_and_rice_dishes,,,
17407,chinese_beef_and_rice_dishes,chinese beef and rice dishes,,牛肉类米饭,,,,,,,chinese_beef_and_rice_dishes,,
17197,beef_fried_rice_with_garlic_and_green_peppers,beef fried rice with garlic and green peppers,,蒜香青椒牛肉炒饭,,,,,,,,beef_fried_rice_with_garlic_and_green_peppers,
17064,chinese_chicken_and_rice_dishes,chinese chicken and rice dishes,,鸡肉类米饭,,,,,,,chinese_chicken_and_rice_dishes,,
1292,boneless_hainanese_chicken_rice,boneless hainanese chicken rice,מנת אורז ועוף במרינדה,去骨海南鸡饭,,,,,,,,boneless_hainanese_chicken_rice,
425,lo_mai_gai,lo mai gai,אורז דביק ממולא בעוף,糯米鸡,,,,,,,,lo_mai_gai,
17099,chinese_duck_and_rice_dishes,chinese duck and rice dishes,,鸭肉类米饭,,,,,,,chinese_duck_and_rice_dishes,,
1302,rice_with_roast_duck,rice with roast duck,אורז עם ברווז צלוי,烧鸭饭,,,,,,,,rice_with_roast_duck,
17537,chinese_lamb_and_rice_dishes,chinese lamb and rice dishes,,羊肉类米饭,,,,,,,chinese_lamb_and_rice_dishes,,
17065,chinese_pork_and_rice_dishes,chinese pork and rice dishes,,猪肉类米饭,,,,,,,chinese_pork_and_rice_dishes,,
1309,char_siu_fried_rice,char siu fried rice,אורז עם חזיר בגריל,叉烧饭,,,,,,,,char_siu_fried_rice,
1289,barbecued_red_pork_in_sauce_with_rice,barbecued red pork in sauce with rice,אורז עם חזיר ברוטב ברבקיו אדום,酱汁叉烧饭,,,,,,,,,barbecued_red_pork_in_sauce_with_rice
17538,chinese_pork_rib_and_rice_dishes,chinese pork rib and rice dishes,,排骨类米饭,,,,,,,,chinese_pork_rib_and_rice_dishes,
17196,one_pot_rice_with_ribs_and_corns,one pot rice with ribs and corns,,排骨玉米蒸饭,,,,,,,,,one_pot_rice_with_ribs_and_corns
1297,minced_pork_rice,minced pork rice,בשר לבן טחון ואורז,卤肉饭,,,,,,,,minced_pork_rice,
17548,pork_men_fan,pork men fan,,猪肉类焖饭,,,,,,,,pork_men_fan,
1304,stewed_pork_leg,stewed pork leg,אורז ורגל חזיר מבושלת,猪脚饭,,,,,,,,stewed_pork_leg,
17547,chinese_non_meat_rice_dishes,chinese non meat rice dishes,,中式蔬菜类炒饭,,,,,,chinese_non_meat_rice_dishes,,,
17552,baked_rice,baked rice,,素焗饭,,,,,,,baked_rice,,
10601,huangguajufan,,,黄瓜焗饭,,,,,,,,huangguajufan,
9148,labaicaizhishijufan,,,辣白菜芝士焗饭,,,,,,,,labaicaizhishijufan,
9802,mogujufan,,,蘑菇焗饭,,,,,,,,mogujufan,
7625,shengcaixihongshijufan,,,生菜西红柿焗饭,,,,,,,,shengcaixihongshijufan,
9159,zhishijufan,,,芝士焗饭,,,,,,,,zhishijufan,
17457,chinese_non_meat_fried_rice,chinese non meat fried rice,,素炒饭,,,,,,,chinese_non_meat_fried_rice,,
11183,soy_sauce_fried_rice,soy sauce fried rice,,酱油炒饭,,,,,,,,soy_sauce_fried_rice,
1283,yangzhou_fried_rice,yangzhou fried rice,,扬州炒饭,,,,,,,,yangzhou_fried_rice,
1871,fried_egg_with_rice,fried egg with rice,ביצה מטוגנת עם אורז,蛋炒饭,,,,,,,fried_egg_with_rice,,
17553,glutinous_rice_dishes,glutinous rice dishes,,糯米饭,,,,,,,glutinous_rice_dishes,,
17555,men_fan,men fan,,素焖饭,,,,,,,men_fan,,
17551,omeleice,omeleice,,蛋包饭,,,,,,,omeleice,,
17557,pineapple_rice,pineapple rice,,菠萝饭,,,,,,,pineapple_rice,,
17554,stirred_rice,stirred rice,,素拌饭,,,,,,,stirred_rice,,
17549,chinese_seafood_and_rice_dishes,chinese seafood and rice dishes,,海鲜饭,,,,,,chinese_seafood_and_rice_dishes,,,
17546,fantuan,fantuan,,饭团,,,,,,fantuan,,,
17198,cifantuan,zi fantuan,,滋饭团,,,,,,,cifantuan,,
5146,jiuniang,jiuniang,,醪糟,,,,,jiuniang,,,,
17542,mi_hu,mi hu,,米糊,,,,,mi_hu,,,,
1620,jiaozi,gyoza,גיוזה,饺子类,,,,jiaozi,,,,,
